processes,size,time
32,1000,794.844
32,1000,845.403
6,100,1.01012
6,100,1.02062
6,100,1.02278
6,100,1.02991
6,100,1.14785
6,100,1.01598
6,100,1.01841
6,100,0.955088
6,100,1.01561
6,100,1.01693
6,200,6.9731
6,200,6.75367
6,200,6.93856
6,200,6.8907
6,200,6.84528
6,200,6.93992
6,200,6.9414
6,200,6.94143
6,200,6.86358
6,200,6.99536
6,300,25.445
6,300,22.8418
6,300,22.6059
6,300,22.2948
6,300,12.5061
6,300,12.4199
6,300,22.4721
6,300,21.8604
6,300,22.3459
6,300,21.8011
6,400,46.9717
6,400,47.333
6,400,52.6064
6,400,48.4168
6,400,40.7815
6,400,40.5818
6,400,51.9374
6,400,47.6762
6,400,40.4419
6,400,40.4024
6,500,72.2345
6,500,55.4993
6,500,74.4338
6,500,84.4068
6,500,74.2517
6,500,78.8408
6,500,75.7825
6,500,64.7042
6,500,79.6065
6,500,99.0013
6,600,115.537
6,600,104.756
6,600,104.971
6,600,114.818
6,600,105.391
6,600,112.475
6,600,97.902
6,600,123.932
6,600,109.225
6,600,132.581
6,700,164.494
6,700,157.05
6,700,152.811
6,700,158.653
6,700,156.778
6,700,161.603
6,700,153.278
6,700,172.712
6,700,161.3
6,700,152.923
6,800,234.072
6,800,237.499
6,800,229.727
6,800,227.615
6,800,234.891
6,800,233.042
6,800,230.052
6,800,227.595
6,800,237.202
6,800,242.837
6,900,323.574
6,900,328.878
6,900,325.106
6,900,324.086
6,900,334.165
6,900,324.223
6,900,323.728
6,900,326.619
6,900,326.193
6,900,325.598
6,1000,446.161
6,1000,447.733
6,1000,452.076
6,1000,447.21
6,1000,445.246
6,1000,451.22
6,1000,448.871
6,1000,448.716
6,1000,449.691
6,1000,452.554
8,100,0.911368
8,100,0.962405
8,100,1.56749
8,100,0.939561
8,100,1.06312
8,100,0.942411
8,100,1.11147
8,100,1.00316
8,100,0.835876
8,100,0.912076
8,200,5.41391
8,200,5.27669
8,200,5.35181
8,200,5.60353
8,200,5.33154
8,200,5.53631
8,200,7.88578
8,200,5.37554
8,200,5.34152
8,200,5.27377
8,300,17.3012
8,300,17.2008
8,300,16.8984
8,300,17.4013
8,300,16.8856
8,300,17.238
8,300,16.9163
8,300,16.9164
8,300,17.0956
8,300,17.1451
8,400,39.7265
8,400,39.8497
8,400,39.9571
8,400,40.2426
8,400,39.7361
8,400,39.2748
8,400,39.1935
8,400,40.0143
8,400,40.4092
8,400,39.6269
8,500,75.9219
8,500,76.823
8,500,76.2777
8,500,77.2164
8,500,87.0322
8,500,76.2998
8,500,84.8845
8,500,79.2937
8,500,75.7583
8,500,76.7558
8,600,132.06
8,600,150.584
8,600,132.477
8,600,136.284
8,600,135.82
8,600,132.799
8,600,132.026
8,600,135.665
8,600,132.912
8,600,132.78
8,700,215.364
8,700,211.458
8,700,214.828
8,700,215.526
8,700,207.389
8,700,185.49
8,700,217.914
8,700,242.795
8,700,209.122
8,700,217.709
8,800,330.335
8,800,329.344
8,800,315.828
8,800,322.782
8,800,328.648
8,800,312.888
8,800,328.817
8,800,318.994
8,800,326.019
8,800,325.772
8,900,472.143
8,900,461.775
8,900,465.361
8,900,486.44
8,900,472.152
8,900,475.03
8,900,469.474
8,900,483.63
8,900,467.575
8,900,466.235
8,1000,639.581
8,1000,632.678
8,1000,648.459
8,1000,670.1
8,1000,654.145
8,1000,671.725
8,1000,657.605
8,1000,667.077
8,1000,702.298
8,1000,654.182
12,100,0.84647
12,100,0.843069
12,100,0.943086
12,100,0.836295
12,100,0.850044
12,100,0.865065
12,100,0.849991
12,100,0.838941
12,100,0.84274
12,100,0.841431
12,200,4.07503
12,200,4.02252
12,200,4.0167
12,200,4.0536
12,200,7.42765
12,200,4.03085
12,200,4.11313
12,200,4.20191
12,200,4.07899
12,200,4.04537
12,300,12.3636
12,300,12.0901
12,300,12.0558
12,300,12.2124
12,300,12.3095
12,300,12.2985
12,300,13.5515
12,300,12.171
12,300,12.2119
12,300,12.0753
12,400,28.1149
12,400,27.565
12,400,27.6416
12,400,27.6993
12,400,27.9419
12,400,28.0193
12,400,27.8078
12,400,27.8751
12,400,31.481
12,400,29.6126
